itemName(),action,agent,client,component,duration,ip,map,time,user
2011-12-29T18:42:54.926_10.244.166.27,addStation,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,dataEntry,,10.244.166.27,-1,2011-12-29T18:42:54.926,1
2011-12-29T18:43:01.571_10.244.166.27,deleteStation,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,dataEntry,,10.244.166.27,-1,2011-12-29T18:43:01.571,1
2011-12-29T18:44:07.809_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,22647,10.244.166.27,-1,2011-12-29T18:44:07.809,1
2011-12-29T18:44:26.373_10.244.166.27,visit,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",215f93b4-57de-4ffa-b3c9-b71251739e8c,,367106,10.244.166.27,-1,2011-12-29T18:44:26.373,
2011-12-29T18:44:53.439_10.244.166.27,deleteStation,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,dataEntry,,10.244.166.27,-1,2011-12-29T18:44:53.439,1
2011-12-29T18:45:15.934_10.244.166.27,addStation,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,dataEntry,,10.244.166.27,-1,2011-12-29T18:45:15.934,1
2011-12-29T18:46:28.708_10.244.166.27,deleteStation,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,dataEntry,,10.244.166.27,-1,2011-12-29T18:46:28.708,1
2011-12-29T18:47:18.456_10.244.166.27,deleteStation,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,dataEntry,,10.244.166.27,-1,2011-12-29T18:47:18.456,1
2011-12-29T21:15:52.355_10.244.166.27,visit,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),f900b51f-23a6-4131-8c13-0d8b44e62380,,549236,10.244.166.27,-1,2011-12-29T21:15:52.355,
2011-12-30T05:58:44.431_10.244.166.27,visit,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.25) Gecko/20111212 Firefox/3.6.25 (.NET CLR 3.5.30729),bca63782-1a10-404e-afb7-db6667177ed0,,987574,10.244.166.27,-1,2011-12-30T05:58:44.431,
2011-12-30T23:22:05.093_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.2; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; .NET4.0C),a8bbd736-fb81-412d-a5df-bbc58feb7032,,0,10.244.166.27,,2011-12-30T23:22:05.093,
2011-12-31T14:41:24.436_10.244.166.27,visit,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",76d2dc09-0a91-442d-8e1c-ee7e8bccb2ac,,54424,10.244.166.27,-1,2011-12-31T14:41:24.436,
2011-12-31T14:41:50.893_10.244.166.27,visit,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",76d2dc09-0a91-442d-8e1c-ee7e8bccb2ac,,0,10.244.166.27,,2011-12-31T14:41:50.893,
2011-12-31T14:42:00.861_10.244.166.27,visit,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",76d2dc09-0a91-442d-8e1c-ee7e8bccb2ac,,0,10.244.166.27,-1,2011-12-31T14:42:00.861,
2011-12-31T14:51:05.950_10.244.166.27,visit,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",76d2dc09-0a91-442d-8e1c-ee7e8bccb2ac,,258252,10.244.166.27,-1,2011-12-31T14:51:05.950,
2012-01-01T00:48:33.150_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.5; AOLBuild 4337.185; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C),d344bf9b-d723-434e-8e3b-b5df9a71111b,,148586,10.244.166.27,-1,2012-01-01T00:48:33.150,
2012-01-03T03:26:27.570_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,65863,10.244.166.27,16,2012-01-03T03:26:27.570,
2012-01-03T06:34:57.897_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB7.2; .NET CLR 1.1.4322),98a87509-cb83-4212-a539-fe6dd6cd2210,,12750,10.244.166.27,-1,2012-01-03T06:34:57.897,
2012-01-03T13:16:06.687_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; InfoPath.3),9e4d9809-96cd-4c6d-8d12-bfd3d3fde919,,5581,10.244.166.27,-1,2012-01-03T13:16:06.687,
2012-01-03T13:16:14.799_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; InfoPath.3),9e4d9809-96cd-4c6d-8d12-bfd3d3fde919,,0,10.244.166.27,-1,2012-01-03T13:16:14.799,
2012-01-03T13:19:00.551_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; InfoPath.3),20740d20-6bf8-41e3-9027-9efcbf48d857,,12662,10.244.166.27,-1,2012-01-03T13:19:00.551,
2012-01-03T13:19:29.192_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; InfoPath.3),20740d20-6bf8-41e3-9027-9efcbf48d857,,10523,10.244.166.27,-1,2012-01-03T13:19:29.192,
2012-01-03T15:35:24.142_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:8.0.1) Gecko/20100101 Firefox/8.0.1,c497990f-3a7f-4e7f-abbf-d71b403eda9d,,14650,10.244.166.27,-1,2012-01-03T15:35:24.142,
2012-01-03T16:12:02.499_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:8.0.1) Gecko/20100101 Firefox/8.0.1,c497990f-3a7f-4e7f-abbf-d71b403eda9d,,0,10.244.166.27,-1,2012-01-03T16:12:02.499,
2012-01-03T16:12:52.636_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:8.0.1) Gecko/20100101 Firefox/8.0.1,c497990f-3a7f-4e7f-abbf-d71b403eda9d,,24772,10.244.166.27,-1,2012-01-03T16:12:52.636,
2012-01-03T16:12:57.971_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:8.0.1) Gecko/20100101 Firefox/8.0.1,c497990f-3a7f-4e7f-abbf-d71b403eda9d,,10364,10.244.166.27,-1,2012-01-03T16:12:57.971,
2012-01-03T16:46:54.951_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:8.0.1) Gecko/20100101 Firefox/8.0.1,c497990f-3a7f-4e7f-abbf-d71b403eda9d,,0,10.244.166.27,12,2012-01-03T16:46:54.951,
2012-01-03T16:47:51.860_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:8.0.1) Gecko/20100101 Firefox/8.0.1,c497990f-3a7f-4e7f-abbf-d71b403eda9d,,8928,10.244.166.27,16,2012-01-03T16:47:51.860,
2012-01-03T17:01:25.987_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:8.0.1) Gecko/20100101 Firefox/8.0.1,c497990f-3a7f-4e7f-abbf-d71b403eda9d,,230503|26321,10.244.166.27,16,2012-01-03T17:01:25.987,
2012-01-03T18:09:43.508_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; InfoPath.1; .NET CLR 2.0.50727; .NET CLR 1.1.4322; MS-RTC LM 8; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),dfbc16ba-1b87-4125-8efc-f68dce595383,,80188,10.244.166.27,-1,2012-01-03T18:09:43.508,
2012-01-03T18:09:43.523_10.244.166.27,visit,Mozilla/5.0 (Windows NT 5.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1,0b04b0ff-6a96-4f21-b8e7-9df5f08ecaf7,,80188,10.244.166.27,-1,2012-01-03T18:09:43.523,
2012-01-03T18:12:29.914_10.244.166.27,visit,Mozilla/5.0 (Windows NT 5.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1,831e6a89-11a9-4712-b99b-461a1c51932e,,32344,10.244.166.27,-1,2012-01-03T18:12:29.914,
2012-01-03T18:25:20.013_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; MathPlayer 2.20; .NET CLR 2.0.50727; .NET CLR 1.1.4322; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; InfoPath.2; .NET4.0E),989f2a2d-82d9-44ea-8cb5-efa3e388947b,,1207811,10.244.166.27,-1,2012-01-03T18:25:20.013,
2012-01-03T18:27:32.177_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; MathPlayer 2.20; .NET CLR 2.0.50727; .NET CLR 1.1.4322; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; InfoPath.2; .NET4.0E),fa2664de-0e92-43ba-8c53-6c506b68ffde,,1274108,10.244.166.27,-1,2012-01-03T18:27:32.177,
2012-01-03T18:29:43.468_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; MathPlayer 2.20; .NET CLR 2.0.50727; .NET CLR 1.1.4322; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; InfoPath.2; .NET4.0E),2fcc4b0d-a08f-42e7-95ef-91426e67ee77,,1522874,10.244.166.27,-1,2012-01-03T18:29:43.468,
2012-01-03T18:29:43.530_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; MathPlayer 2.20; .NET CLR 2.0.50727; .NET CLR 1.1.4322; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; InfoPath.2; .NET4.0E),8da41474-e4b8-41ae-867b-19bc7d6a6e59,,1554289,10.244.166.27,-1,2012-01-03T18:29:43.530,
2012-01-03T18:29:44.950_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; MathPlayer 2.20; .NET CLR 2.0.50727; .NET CLR 1.1.4322; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; InfoPath.2; .NET4.0E),3d874fa4-1748-4791-9063-28c25553cd1a,,1607104,10.244.166.27,-1,2012-01-03T18:29:44.950,
2012-01-03T18:30:00.924_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; MathPlayer 2.20; .NET CLR 2.0.50727; .NET CLR 1.1.4322; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; InfoPath.2; .NET4.0E),84eb6597-d9d3-435e-94f8-ad8ca1122a5d,,1543864,10.244.166.27,-1,2012-01-03T18:30:00.924,
2012-01-03T19:34:29.047_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,25110,10.244.166.27,-1,2012-01-03T19:34:29.047,1
2012-01-03T19:35:11.588_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,12750,10.244.166.27,-1,2012-01-03T19:35:11.588,1
2012-01-03T19:35:27.485_10.244.166.27,addStation,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,dataEntry,,10.244.166.27,-1,2012-01-03T19:35:27.485,1
2012-01-03T19:36:14.628_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,23548,10.244.166.27,-1,2012-01-03T19:36:14.628,1
2012-01-03T19:36:26.874_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,6242,10.244.166.27,-1,2012-01-03T19:36:26.874,1
2012-01-03T19:37:00.680_10.244.166.27,editStation,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,dataEntry,,10.244.166.27,-1,2012-01-03T19:37:00.680,1
2012-01-03T19:37:27.028_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,26506,10.244.166.27,-1,2012-01-03T19:37:27.028,1
2012-01-03T19:37:38.822_10.244.166.27,editStation,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,dataEntry,,10.244.166.27,-1,2012-01-03T19:37:38.822,1
2012-01-03T19:57:58.142_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,34807,10.244.166.27,-1,2012-01-03T19:57:58.142,1
2012-01-03T19:58:25.052_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,20248,10.244.166.27,-1,2012-01-03T19:58:25.052,1
2012-01-03T19:58:50.963_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,16895,10.244.166.27,-1,2012-01-03T19:58:50.963,1
2012-01-03T20:09:45.762_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:8.0.1) Gecko/20100101 Firefox/8.0.1,c497990f-3a7f-4e7f-abbf-d71b403eda9d,,35061,10.244.166.27,-1,2012-01-03T20:09:45.762,
2012-01-03T20:11:36.741_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:8.0.1) Gecko/20100101 Firefox/8.0.1,c497990f-3a7f-4e7f-abbf-d71b403eda9d,,22877,10.244.166.27,-1,2012-01-03T20:11:36.741,
2012-01-03T20:16:14.314_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:8.0.1) Gecko/20100101 Firefox/8.0.1,c497990f-3a7f-4e7f-abbf-d71b403eda9d,,44919,10.244.166.27,-1,2012-01-03T20:16:14.314,
2012-01-03T20:17:08.618_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:8.0.1) Gecko/20100101 Firefox/8.0.1,c497990f-3a7f-4e7f-abbf-d71b403eda9d,,14220,10.244.166.27,-1,2012-01-03T20:17:08.618,
2012-01-03T20:17:39.615_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_4_11; en) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/4.1.3 Safari/533.19.4",d4de9a09-2404-430f-8d2a-e9169157a1a1,,6184,10.244.166.27,-1,2012-01-03T20:17:39.615,
2012-01-03T20:18:02.594_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:8.0.1) Gecko/20100101 Firefox/8.0.1,c497990f-3a7f-4e7f-abbf-d71b403eda9d,,16645,10.244.166.27,-1,2012-01-03T20:18:02.594,
2012-01-03T20:20:26.271_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:8.0.1) Gecko/20100101 Firefox/8.0.1,c497990f-3a7f-4e7f-abbf-d71b403eda9d,,43207,10.244.166.27,-1,2012-01-03T20:20:26.271,
2012-01-03T20:27:22.794_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:8.0.1) Gecko/20100101 Firefox/8.0.1,c497990f-3a7f-4e7f-abbf-d71b403eda9d,,30518,10.244.166.27,-1,2012-01-03T20:27:22.794,
2012-01-03T20:29:15.177_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:8.0.1) Gecko/20100101 Firefox/8.0.1,c497990f-3a7f-4e7f-abbf-d71b403eda9d,,322,10.244.166.27,16,2012-01-03T20:29:15.177,
2012-01-03T20:32:12.113_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:8.0.1) Gecko/20100101 Firefox/8.0.1,c497990f-3a7f-4e7f-abbf-d71b403eda9d,,5426,10.244.166.27,-1,2012-01-03T20:32:12.113,
2012-01-03T20:41:54.746_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,17868,10.244.166.27,-1,2012-01-03T20:41:54.746,1
2012-01-03T20:42:22.015_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:8.0.1) Gecko/20100101 Firefox/8.0.1,c497990f-3a7f-4e7f-abbf-d71b403eda9d,,89233,10.244.166.27,-1,2012-01-03T20:42:22.015,
2012-01-03T20:43:14.275_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:8.0.1) Gecko/20100101 Firefox/8.0.1,c497990f-3a7f-4e7f-abbf-d71b403eda9d,,12912,10.244.166.27,-1,2012-01-03T20:43:14.275,
2012-01-03T20:45:50.276_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:8.0.1) Gecko/20100101 Firefox/8.0.1,c497990f-3a7f-4e7f-abbf-d71b403eda9d,,57908,10.244.166.27,-1,2012-01-03T20:45:50.276,
2012-01-03T20:49:03.795_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:8.0.1) Gecko/20100101 Firefox/8.0.1,d5412ed0-1210-471e-aa50-c620ddb650ca,,28506,10.244.166.27,-1,2012-01-03T20:49:03.795,1
2012-01-03T21:13:08.754_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:8.0.1) Gecko/20100101 Firefox/8.0.1,c8ac5a23-ae09-46d3-a0a2-2db9420b3fd2,,0,10.244.166.27,-1,2012-01-03T21:13:08.754,
2012-01-03T21:14:31.185_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,44266,10.244.166.27,-1,2012-01-03T21:14:31.185,1
2012-01-03T21:15:27.627_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,8742,10.244.166.27,-1,2012-01-03T21:15:27.627,1
2012-01-03T21:17:18.169_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:8.0.1) Gecko/20100101 Firefox/8.0.1,c497990f-3a7f-4e7f-abbf-d71b403eda9d,,20085,10.244.166.27,-1,2012-01-03T21:17:18.169,
2012-01-03T21:40:32.662_10.244.166.27,visit,Mozilla/5.0 (Windows NT 5.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1,831e6a89-11a9-4712-b99b-461a1c51932e,,978375,10.244.166.27,-1,2012-01-03T21:40:32.662,
2012-01-03T21:48:09.355_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:8.0.1) Gecko/20100101 Firefox/8.0.1,c497990f-3a7f-4e7f-abbf-d71b403eda9d,,78334,10.244.166.27,-1,2012-01-03T21:48:09.355,
2012-01-03T21:58:11.987_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,12450,10.244.166.27,-1,2012-01-03T21:58:11.987,1
2012-01-03T21:58:25.231_10.244.166.27,visit,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0),0528cb4f-490a-4296-86e4-02c0c3562ce9,,128901,10.244.166.27,-1,2012-01-03T21:58:25.231,
2012-01-03T22:03:32.319_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,7357,10.244.166.27,-1,2012-01-03T22:03:32.319,1
2012-01-03T22:03:42.709_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,4158,10.244.166.27,-1,2012-01-03T22:03:42.709,1
2012-01-03T22:38:45.945_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,76941,10.244.166.27,-1,2012-01-03T22:38:45.945,1
2012-01-03T22:42:37.061_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",c923bb2b-833b-426f-8b96-1582da58cbf4,,16354,10.244.166.27,-1,2012-01-03T22:42:37.061,1
2012-01-03T22:43:52.175_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:8.0.1) Gecko/20100101 Firefox/8.0.1,d5412ed0-1210-471e-aa50-c620ddb650ca,,20795,10.244.166.27,-1,2012-01-03T22:43:52.175,1
2012-01-03T23:19:44.287_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:8.0.1) Gecko/20100101 Firefox/8.0.1,1bb0bf2f-cfcd-4a43-a7cc-3d68d5882e5e,,3463,10.244.166.27,-1,2012-01-03T23:19:44.287,
2012-01-04T00:05:22.651_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),1f0eb5bd-d184-487e-a2c7-27da8fd1c640,,1459143,10.244.166.27,-1,2012-01-04T00:05:22.651,
2012-01-04T01:43:04.645_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; GTB7.2),7993119c-0ac7-4aa7-92c8-8568d6cf72de,,1105147,10.244.166.27,-1,2012-01-04T01:43:04.645,970
2012-01-04T02:04:34.928_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7",dbbf6f8e-6e3e-44f6-a108-040581dcec62,,208868,10.244.166.27,-1,2012-01-04T02:04:34.928,
2012-01-04T03:35:27.034_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7",dbbf6f8e-6e3e-44f6-a108-040581dcec62,,939767,10.244.166.27,-1,2012-01-04T03:35:27.034,
2012-01-04T03:37:13.957_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7",dbbf6f8e-6e3e-44f6-a108-040581dcec62,,19315,10.244.166.27,-1,2012-01-04T03:37:13.957,
2012-01-04T03:40:21.018_10.244.166.27,visit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7",dbbf6f8e-6e3e-44f6-a108-040581dcec62,,160736,10.244.166.27,-1,2012-01-04T03:40:21.018,
